Run ID,Distance,Time,Time Changed,Moving Time,Elevation Gain,Elevation Over Time,Start Latitude,Start Longitude,Polyline,Difficulty
2494931716,3.586616659,1542,0:25:42,101,69.6,0.045136187,33.78,-84.39,}|cmErdbbOHm@X@^Jh@?P}@XYh@AtB?pBMd@?d@ILuBAm@D_@vCRb@ClAHlABh@Ff@LlAM`@Nd@Bb@Df@Ab@KpADb@Fh@?jA?b@Gh@b@b@Gf@Of@I|CHf@D~CFvBOpBBnADJCNQH_FE_EMuBPk@?gAXwAFo@Uq@]sASi@MwA?m@DWt@uDN_@{@_@e@OoAMqA?i@D}DEo@Bc@Qc@EoAEiA@_DYg@G{@WkAJc@Ea@QoACa@IMIMa@Od@i@MmAAc@KCO_@DWGk@Lk@Ec@IG@i@?c@Ee@@AQDi@Ko@?m@Gk@@m@Cg@UKy@Uc@Ae@F{@?wBSuACq@BCnAGp@AzAYf@QC_AJg@MsAMmAFkA\IEVMw@Fe@Im@Ue@McA]_@BqA\FIi@Da@Lo@WWYc@Lg@Vw@NK?k@O]YM?@AC~A@bAJp@@n@Fn@Lj@[xAEp@Aj@Hj@Ar@Mt@g@r@Qz@Fp@XNRh@Dp@DNBn@DP`@Jl@CtAYj@CfBDb@Wb@Ef@AtB@x@Gd@Id@FJHp@Sf@CnBYb@Hv@`AIp@Fr@Qp@UtBG|HD`E?jBTb@b@D^V?X,0
2494934717,5.028259962,2067,0:34:27,399,86.7,0.041944848,33.78,-84.39,m}cmEvdbbOOi@k@Cg@MaD@c@CsBAoBBk@Ae@Bi@?sBEKCG[c@Ee@@c@Ei@@e@KSg@@kCB_BIeAFm@@_BCs@Dk@KoCByAG}AFyAFi@B{@DO?q@I{ABiAAyCBqAOoAe@eCGm@o@KFMJmCAo@F]?}AA}AE{A?gCCoAQ?HwA?q@Eo@LsCG_BC_BFiC?q@IyACiC?qCFkKCyDBm@CwABs@CqFB_BGyAAcBFM^W^]b@S\WxAuA`BgA~AoAnAs@fAe@`Ao@rCcApB]d@OvHqAlAYxBSh@KrAIpAKjA]hAQd@EhASNBVMc@Gg@Ce@DoE|@sBTiAH_@ZoATmALsB`@oAPwCp@uCj@mBn@qAj@gBbA}@n@aAl@}AlA_@`@}@x@c@LeBjAUf@PNL~@MpF@\Gl@AlA?tGH~AI|ADnCEbHD`EIdCC`BBdCOdB?l@F`@B~AHn@GR?ZCJR`@JpACtAHlCGtACHPVBp@Cp@A~AFnAX?CbDJl@?n@Al@?r@EfABp@Hn@Bj@Al@Ep@?n@Sb@Dh@ZJRj@Er@Wn@UfB?j@TdBAr@I`BBl@Ap@BdAPTAp@@h@AhFCbAV^`FNf@?b@C~CBbJCjA?z@DLDNj@@X,0
2483325792,3.750161557,1512,0:25:12,272,66.5,0.043981481,33.78,-84.39,s}cmEndbbOB@Q_@AQd@Gp@NTEBa@XQb@QfAYf@Ed@Bb@GlA[f@EZU?o@Dk@d@W~@Gd@?f@LjANd@?rAj@v@m@pA^f@DhA?d@BlAPpA@d@Hr@^f@@d@El@K`AYtBHnALd@E~@@d@SxAQn@Yx@s@h@Kj@@POd@BTCvAHrB`@nADf@ETG\Cf@_@d@E?\Xb@LAf@Bb@Hf@D|Ai@j@@d@AjCJvBRnADf@H^TdCpDXh@CHp@bA~@OpHmFb@?d@z@PPXLRKh@EPHH\?n@o@rB?l@Fh@Kp@_E|HCt@Dj@Pz@Pf@r@xAAl@GH_@BkE?uBEi@?]JJDd@I|ADlBClB@f@AXIBk@M_@m@iAKi@Eq@Ok@gAoDUi@WyAk@kAiBkCeA_AIE_@c@Ok@]}@u@iAWg@}@w@i@EsABoEKi@Bg@C_CWe@?i@DODIHg@@c@Mi@Uo@Eg@GG?c@Ni@Fe@EwB@@Xa@Oc@Cy@AWBSEmAGaDH}FWg@@e@FoBr@g@Hg@@c@Ei@Ok@Ek@Dc@?kACg@@u@EUb@IGe@Sg@KqBMc@Wc@c@iA@g@Fi@Ak@B]NSp@SzAWb@c@Pe@Hc@Pc@HsABqARe@PW`@CTOf@u@C_@JBx@,0
2480978216,6.504451503,2739,0:45:39,330,104.5,0.03815261,33.78,-84.39,{{dmElwabOCEDk@Cq@D{AAyAGaBA}ASsC@s@Li@Em@Oi@Do@As@EIGqAGk@Cw@BKIq@Ao@Di@Eo@g@_CCk@BOCEE?]SAIvA}B?m@K?]YP}DGm@Aq@S_FCWa@MgAUc@QcCoB_@U}@_A]Yg@SSg@Gk@Ck@Fs@Ak@Kg@Sc@}@{@e@U]W]E[LcATg@?i@Ce@MqB]c@OgAo@_@][e@Qi@Go@@m@Lm@Ti@Em@q@eAw@_ASc@Im@Ve@fC_B`@Ub@?b@N^QB{AHq@Rk@ZYd@MlAKf@Df@PVf@Pf@p@`CTd@^Tf@Bf@Fh@EfAQd@]`@Ml@Fl@OxB[f@Ex@UBs@@eBAs@F_EGuDB_BC}AEYMONi@DGhBaA^WfAk@z@u@bCaBfDcCdAi@hAe@d@OfAWhAQrBa@lBYvBg@vBYnFe@f@Id@OrB]d@ElA?h@Eb@IxBUl@MXq@`@]`@Sb@Md@Gd@Kx@g@v@{@nAcBx@{@v@aA|DuDzA_B~@q@fAm@fBm@lAWnAOb@B@Dc@Ig@?k@B{D~@aAd@cAt@cAz@_@\u@`A_Av@_BdByCrCgBnAiAh@c@Xa@Rc@LeAPe@Rc@XiA\_@TCDk@NoBRk@L}Cb@uBNyBVkFdAwBZsD|@i@FkAZcA`@mB~@eAh@gBfAcCjB_@`@y@t@aBlA]ZGNPVEl@ClFBbFEr@?~AHzD?p@@TCpC@hCGrC?~GCp@?|AFlCInCJ`BGl@A`APf@HJP^MdBAzABDS`E?BHJLj@ClCGr@Rh@RPGrBXhCBbBKr@?xAg@xDAp@HZNjC?zABPTh@CbEGn@Ml@@ZA|ADl@^j@QvACbBFlCDF`@N~CHXF^ZR?pB?jABtBGrA?rBClABd@AjAFTFHv@,2
2475697424,5.163594607,2274,0:37:54,463,74.6,0.032805629,33.78,-84.39,_}dmEjwabOAk@DyAN}DCwABk@Am@G{A@q@Bk@PyAEK?e@Lm@LU@c@YWm@s@Co@Bs@Ja@BmBGi@I{AUi@B{@Ec@_@EGCBADyAEaB@k@Hm@@UCHAm@Ua@Mg@EuCDm@Cm@Gi@wBk@g@Gs@@MGk@e@IKqC{BiAm@C{@@q@NiCMi@Sc@Km@Ao@O_@Aq@F}AUsAQk@Ug@a@Yc@Ig@Pe@?e@O]Yi@mA[_@}@y@Qg@q@mAOi@Cq@PwA\wARg@`@Qd@Gf@C`@Fb@RLLb@jAVrAl@nANLb@Rf@Bd@AjAMnB]f@OnBe@nC]PiBBq@Ek@A}A@wAA_BBmCG{A@o@C]GYJm@vBoAdBmA^[`@UfCcBbAo@\[fAq@fAe@tDmAb@KjAOjAWhAIj@Ob@QlAShA[rHw@lAOpAIXEDDGQGEq@AwBf@a@Dg@DaCHg@LkANe@L{Cd@sCj@aB^qANsCx@i@N_FdCcBhAa@Z_@RsBxBgAl@_@V]ZMPbALDh@AzABj@BrCBn@Fj@A|DBzACl@Dl@Cj@@nBHnA?r@Bn@G~AA|AFvAA`EDn@?~AFpCCn@Gh@ApAGn@Ff@@l@Cj@?v@BBE`@?r@F`EBn@Jf@?l@\L?BELE|@YvAHn@J~AVfAXxDBh@MvA@l@Dn@Hl@Bj@Ap@QbB\f@Of@Al@FH?n@MVMj@FzAALHf@Bh@Gj@IdBVDO|C?j@HJGj@DxAA|EXb@h@DrBATBdCGpBDd@EhEEbEDHHBb@D@h@Ad@DPHFp@,1
2468173997,3.05814046,1298,0:21:38,116,57.6,0.044375963,33.78,-84.39,i~cmEndbbOBQdBA@y@@KZ]`@Qb@Od@Ih@Af@GhBs@b@KHGDo@Ek@BE^K~BAd@?d@Nh@Cf@BjAYd@Cb@Lb@Tb@AhABnAAvBDd@AnALh@Ab@Gh@QdAQf@Gh@Ab@DpA?dELzBClAIjAEh@E\?b@Hj@RpBZnAAb@K`@Ff@Cd@Mf@@t@f@`@KtCHnBOnACf@Dd@Jf@Ad@Ed@@b@J\XJLpAfBl@bADj@GJaAt@]^e@N]VcAj@cB|@KEfB]^_@b@Sf@I^_@`@QFMb@QZSXa@Eo@Sk@oBsC]c@a@Yi@Ig@CoA?i@Dk@Ag@DoAEkAFgASg@Ae@JMLaCUeAYiAAiAHi@@wBIe@?g@AuABwBCi@@g@Ag@EoA?eEDe@FgBt@e@Dg@@i@Ag@EiAGmACg@@g@Fg@?a@E@Jg@Ea@Ue@IyCQuCGa@RuAEUf@@j@Gx@a@TyA^sCVe@Ju@b@@j@YR{@G_@J?vA,0
2465499044,3.40281506,1494,0:24:54,312,56.6,0.037884873,33.78,-84.39,o}cmErebbOCk@IKg@EoDEyBMg@c@e@?e@FyBBg@CkA?cDGiAKc@OKS?yA@wAAk@Gm@HuD?_BBs@AkABq@AyAEo@?q@Am@@o@COn@LIKKa@HqAKgBQyA?eBIq@Mm@CeAEk@Om@Gk@Cm@Ho@HQ?o@PkAKk@OQOg@Aq@Bw@Q}A?m@KuC?aA[Oe@Ie@Wc@Gc@Wa@[_AaAcCkBa@WEGWiAAk@Fm@?m@Go@Km@i@oAMi@M{AAo@Gk@Om@Ye@Ug@c@WkAa@_@Yo@iAYa@c@Y[_@o@kAUk@Ko@Dw@SACn@Bj@\pAVf@\`@fAv@p@hAZb@b@VhBr@\XX^b@vAd@nE^xAH`BGn@AhAPj@`@VZb@|@v@x@fAb@L`@XbDvABAb@J@A@HCRA\@n@HxA?^JtACbAJND`E?p@Gd@@r@Rb@Cr@PlAJ~A@~ADn@Aj@Lj@?xAEh@Mh@Ct@OVMh@?JBn@?`BFn@Jp@?~@Fl@@j@@p@KnB?dBPLEj@Dl@BpFNj@h@LvCL^ZxBBb@Gh@DxB?rAGvB?jAFxA?`@D@b@DF,0
2465498741,5.025463791,2072,0:34:32,301,88.6,0.042760618,33.78,-84.39,{}cmEzebbOAq@EG_FQe@@mACKYe@E}C@sBMcEAiAC_@WAGC_BHsCC]Ka@@m@Am@BgEAmC@mCGeDFe@N]WwB?k@H]D_A?c@EkBDa@[mCI]K}ABeDEo@NuAu@QEECKD{@M}JDqCFm@@wAGm@Aq@@}DE{ADo@IcEBsCDaBCkFDi@EmC@{AAaBD}DC}ABsCAo@@k@EOGGCc@T_@f@Wb@[bAm@zA}A~BgBbAo@zCeBhAc@tBa@lAYb@Qf@K~Ci@jAK~Dm@h@ExB[f@EjASd@ObFk@KSkALqAXaDVqGt@g@JmAPmAZqBZc@Je@PqB\}Cv@kAh@q@d@iAj@eBjAgBtA{AxAe@Rc@VcAv@W^CJHx@?TGdA@n@GtAC|BHzHEzAJpFCp@@l@Cp@Bn@GxD?n@Fl@@n@ExABjCGzAAbBJl@GzDEd@?h@Rf@PPD|AAtAFl@@r@GfC@l@GhADvB@j@D@P?Al@L|ADxAA~AIxADlBFj@A^Kr@Mh@I@Mb@t@~@HXI|@Wl@M^Ef@V`@Aj@L|AErFDp@Ab@NREf@DdCBj@?~ABt@b@Vj@FlADf@CL@PPb@H|CBd@Fj@?|JAjAF`@NBf@,0
2460051090,3.824788237,1617,0:26:57,0,82.5,0.051020408,33.78,-84.39,m}cmEjebbOGCAYKY}@KQ^EjCBjBIj@Wd@aCrA[\Yf@a@xACp@C`BCvJIh@]|D?xAHj@T`@`AnBx@|@b@Nd@JnAL|DNtC@d@Bf@Ad@K^U^[Zc@~@aCHk@Bk@h@eCHi@Bq@F[L_B`@kCZyABo@Pk@j@kAVa@\[Jm@Do@IkCBOh@Of@CpBFHi@Bk@A}AGq@DmCAo@Bo@Aq@?yAIi@[_@g@Ea@Og@AmADsAGi@[c@Kc@Gg@LkAL{DPWh@wA|AW`@Sl@Mn@Gl@I^oACmA@QBAbBBn@?n@GzASd@_@^iBfA_@ZYd@a@tAGj@MbE?nCD`Ce@rDIzABxANh@j@hAp@fAZ`@fAj@pAHnABd@BtBBlAAd@Rf@DhAEb@O^WZ]Va@Ni@DY@k@Ju@?}AFm@h@qCFo@Fk@?q@RwALaBHc@x@iCNSb@[Z_@Rg@EoBMaA\_@fAErAHh@AFg@Ck@MiAKi@Jo@@_BH}ABaBBm@@o@Ii@W_@e@Kk@gA[_@c@Ee@@i@Ni@Be@Ie@?u@b@Ud@]jAKxAe@Pm@JoA\mADoAPe@Jc@VGHGj@WV,0
2455950969,3.00874145,1308,0:21:48,100,58.6,0.044801223,33.78,-84.39,w}cmEbebbOIEXg@n@@d@EP{@d@a@b@Md@Kf@Cf@?lAMf@MhAg@NaAFq@JQVCpA?f@E~C_@lADh@L@N\IDu@LsGG{BBmCCeBH{A@o@Dg@G{@?c@Iq@CwAR{@?m@Ji@Bk@?k@Ii@_@KwCWMEKKE}@S_AA[Im@Ek@GIDc@VAPk@Hq@EaBIoAe@GiCI]Mg@Ka@Si@E_AW[Gc@Te@AmAB}BOsBHi@CoAMeAQo@?e@Ck@Ie@MmAOoAIg@IqAMkBWe@MiEYq@QGX@xAQl@Yd@Sf@_@TEh@Pf@LTAFDhAId@c@LvBlCBj@F\AFBf@JTXh@?FARUd@_@tAKj@Dj@\n@Jj@Hl@DvARnBCvAHj@WzAOb@BBMn@Ap@l@|AJRAf@GHOf@^bAIl@Sj@?JIb@@fAEjCHj@Th@Rn@V^b@Z^NXFrBT`@Xf@DtBIh@Fb@?jAGh@Bv@AnB?pBDf@NZb@BN@FG|@kCT?b@QtABN\Hj@?Zc@HmCCo@BeABf@NV,0
2450509087,4.028349439,1761,0:29:21,179,75.9,0.043100511,33.78,-84.39,k_dmErebbONI`@m@RCjA@Xc@Lk@`@ShAYf@?b@Bh@CrAWhA_@RqACq@LMf@AlAMnACxBHj@EtA?NZX\vB@h@Db@AvBJtBIh@Ej@?f@OnASpBDrAAb@Ch@@d@Eb@Df@Ah@BrAEd@?b@DlAKR@PDj@@VDb@NpAFjACdASnBKh@NjARd@@d@HhAGTErBMf@Db@@h@FjA@hATb@RhBdCTb@J`@D@^`@pAhB\X\v@n@dA\tATvATh@TxAZvAb@tAjAnBCl@{@?sAIsACgD@OCIg@?m@Bm@?_BKg@_@a@Iq@E_BEk@?o@@]AXPh@Y~@s@n@IZBPS^BXGn@^~ALPv@XLTVlADJ`@FxBCrBJxCGd@OCk@kAuBm@cCi@mDs@yBs@gAUc@q@aA_@_@[a@Q[k@SWe@Qe@eAoBSk@W_@_@[a@Qc@Ie@A_D?mAI{BJc@Ki@Gg@Ci@Ba@Jm@CY@UEg@Qe@Ie@Cg@He@BuDECHe@?oAAsBQqA@uBLe@EyCHmAIg@Bi@HkAb@g@Fe@AsBMeEA_ABOOi@Kc@Si@?qAHi@?wBMi@Gg@Hg@Bg@?wBFe@CkAD_@X[b@y@v@Wb@Qd@Kj@ItA]FiABEx@,0
2448320946,5.322168536,2135,0:35:35,341,96.1,0.04501171,33.78,-84.39,c}cmE`hbbOASS[Qg@y@GU_@SGiBMe@@qAEuBAe@Cq@KiA@e@AuBFwB@g@Ok@Ca@GMQLkCCq@Io@P_AFsBBcFMm@JyADcAKi@EcBGm@?m@B}AEk@@s@Eo@Ds@GcBIi@Dk@Po@Cs@Ii@a@sASW\k@RoA?s@Ek@?u@Dq@CkAGeAAuAE}AMiBqCq@c@S_@Wa@a@[g@YYkC}ASUOm@BaBHm@Ek@Sg@]a@]WgAi@]SoATc@BkACmAWgAQg@Oc@Wa@W_@_@Ye@Mg@Cq@Ds@ZuAUi@Gi@Da@IDe@Ia@i@Wc@EMBo@Va@^YVc@@EWi@Yc@[[I?GJOo@GMc@M[Yw@oAw@aAWc@e@[uA[iAe@oAWg@Sc@Ki@@g@Ja@\[`@a@T{@t@c@Jc@SY]]g@aAu@a@Qe@]Mg@UyAm@m@c@AUXe@Lc@Aa@]Uk@c@uAIq@u@gAo@kA?EV_@b@_@b@Ud@Ih@CfAMrAGtBSnAE~Ea@vBLrBRzDZd@?XIj@?h@JpAGtB?vBG`DDpAFf@Nr@Zf@CxAZjAPhG~Ah@Hd@NhALhA\h@Jd@RNh@Aj@BvA?rDBh@AxDD|DC~DCp@JzAC`BElAFjB?n@Aj@@p@GlBNfFK~AFn@DxAFl@Ih@Gv@Xb@HFI\G`A?~A@l@FxA?|@Fv@?j@UtCFvATFCjA@j@Nh@Fl@FpBCl@Br@UbC@l@EfCONK`ACn@Hx@TpAFr@AhAH|@@`ACh@FJK^Cj@AtBHzATxGJTb@FvCF^XRBlA@nAGb@BnA@|BArABd@CrB?b@@f@DTNDf@,0
2445856680,6.685581206,2676,0:44:36,373,104.4,0.039013453,33.78,-84.39,aadmEtebbOR?]e@k@EAEuADwBEEAa@c@KEsACuBNk@?i@OmABmAGoA?uAGY_@Ak@@gBG{CfAGDs@AiC@}AAm@Uo@As@LwAA}AIq@[sAC[N]Ao@YgBEg@ISI{@Fi@PW@s@Gi@Ki@^i@Fw@Ki@EiAPKd@FVN\Fp@Bl@Ib@Hh@@f@IdEt@NEt@@JB|@@v@D`BMVM^TvADrCb@h@AhA\f@Bh@Cf@InAEd@DhA@d@Dh@An@Ub@Ib@TnAf@h@K@Dd@GbAFj@@\FPEHB^Cf@@vAXnAJZ?d@D~@Eh@@d@NnBCnATh@DjBR@Kl@EpAJlADxBIv@Df@FrBj@dA^^X\\^Rv@|@NVj@Xb@XX^fAt@Rz@h@Sz@Od@Eb@KLKHFh@OHFf@Tx@JLF\ZHIxBmAvAUv@Wl@@THTl@L?hAXb@`@Xf@f@Fj@?VJh@D|@V|@p@Ax@WoA_@a@k@e@eAo@EGe@KM?SKo@@yARw@Y]OYm@k@Im@]YAi@Oe@Xg@Jk@Ve@H_ABy@NCEeAIiAW_@Ny@Mu@i@c@U_@]_@i@a@c@cBkAoBu@yCi@{CBi@EgEFsAOe@KqAIsASwBAi@Ka@[I?_@Aq@JwBGwA@SBe@KwBMi@?s@Oe@Ge@Mu@?gAM{@?kAPc@Ug@M_BGg@KkAKk@?qAKwBKe@@e@Cc@Hg@EmCIGHoACaB[WBMNo@Mi@AmAYyDWsA@e@DqA?g@IgDUe@SCE}@s@k@E]o@iA{@o@MO?g@NG?i@JuBVk@Ea@W{@Fg@Og@XMp@_@PYH[Aa@`@YPcAb@cAh@q@Dq@Rq@ZgBdAw@L]J}@^[d@?HPX@Cb@[lC_BdAw@^Qd@Ib@SfAYH@fAe@v@{@GBOMXGb@[j@WrAaA^ZDH^PVKp@EpBPd@Ax@DbCD`@NnABl@VZRPNZb@TR`Bh@\NlBZTb@D`FEj@@~@Bn@Jp@?l@XrAHp@`@VIv@Ot@_@hAKv@?Pn@\Cl@@fAJdB?HOp@?n@EbA@l@Hj@TBEp@?jEG`AMlAXX~BFlFAh@EjAFjAEhDCvB@vBHXDDl@Ad@,2
2440616949,7.08841615,2829,0:47:09,389,116.3,0.041109933,33.78,-84.39,w~cmE~ebbOVKFk@WOeCAiAEoA@c@G_@]o@CuBDi@CsA@oAGmA@g@Ca@Ig@C_@SEO@sFEm@Bo@BoCJ}AGwAEm@@_BM_BKm@EgAI[OBEcANQ@KAm@Ji@Rm@KyA@aAM}A?o@CYEc@Y_BEgAGw@MiCOg@Em@Bq@Pm@@eFI}A[c@k@EUGoBm@eA_ByByBc@YUIc@[Fk@@_BCq@Mi@Wa@]a@e@Us@q@yBd@e@Bc@Ag@OmASi@Mg@Se@Ua@][g@Si@Gi@Dk@Fk@Re@Fi@Sg@Ye@w@gAUi@Kg@Vi@Z[\Y`BeAb@Kd@RXBNc@NqCPe@f@Sn@Mh@Gf@Af@RX`@Th@Lj@r@rBX^d@NnAAhAKbHaBf@Gh@APCB{ENuGBoCGgCAIUELq@nD_C|@{@dBoAZ[`As@pE}BfA[|Cs@lA[d@SdDa@hEaAnBWtBOjAOpBi@b@Gh@?jAKb@Eb@QfAQf@GXA`@O\[`@WfAa@dAk@dDyB~CgC|DuDTm@~@}@`@[fAo@b@UfAa@fAWf@Gh@Af@Gb@?d@@pALf@?N]a@MqA?g@Ie@Da@AyBNqARcBd@aA\iAp@}@r@yA|A{@v@wAvA{B~By@|@_@XgCzAmAb@a@FeAXcAp@gAh@e@Nk@DkAVi@FiA\e@FyBHg@DkANqATkAVc@De@Jc@DqB^qBh@sBZqCr@eAf@gBhAkBfA_@\_BnA_Az@kBnAeAdALZCHK|A@zAGpCA`EG|DB`BEfFB|A?xAJzGGtFF~DGhCDj@@n@Dp@El@Dr@Ad@Nd@LTBX@n@Ep@Dl@@l@Sn@[j@Rj@Fl@IbAGPZfBAZNJCJKzBGh@Jj@Fn@C|ALfBDjAAn@Gj@]l@Gp@ChCHtBd@jALvABzAGl@?n@QvABj@H`@h@RC\IlC?fEZZJ@tBAfAEnACd@HDZXFd@Ed@Fd@@lAG`B@vAI`@?`ABXDb@CdABPXB\,2
2438001069,0.502378609,250,0:04:10,872,0,0,33.75,-84.63,gf_mEjyocOLc@`@m@B?Pb@\HPe@Ig@Am@Sa@EGGAl@QLu@CSQWGW^[Vc@PUDYx@q@n@Y@WH?h@If@SOgANd@`@AhA[pACdAOt@Aj@Hr@m@p@YzEsDJAn@ClQtEh@l@,0
2434616300,5.532689096,2328,0:38:48,313,93.2,0.040034364,33.78,-84.39,k}cmEvebbOCCGk@CCa@Me@?Cc@i@@g@CwBA{B@e@Dg@?e@Eg@DeEQmABg@CoAOY]@o@JyA@q@Aq@Gk@KMBwAHyACi@BkCOo@JmADSIq@Em@AECw@Go@Ji@\[K_AQk@My@EkBIaA_@_ADi@Cm@EGCo@Oi@Cu@D[HOUo@tAUBIGm@Mi@c@]Gc@Hi@Dk@HQPOD}@WuAY{@D_AOkCGIiAUkA]gAe@_A}@[_@a@[c@YmAk@[UBuADk@Li@Tg@fBoCLo@@o@EkCHgBGo@AyADo@ZuAHk@Ak@Sg@][_@Oi@Gg@Fe@AkAMe@Uc@qASe@_@sAYg@c@Sg@Gi@@g@De@Ja@Xg@vAEj@Al@YV_@W]?_@Ra@Vc@JIGY_@q@aAa@_@g@K_@Yu@iAk@m@s@gASImA[gAi@kAUc@Qe@Ki@?e@Fa@V[`@eAp@]\c@Ha@My@{@}@s@c@Uc@K[YKo@As@Wc@i@g@a@L]Xe@Fc@O]e@k@cCKq@][s@eAOe@\_@b@Y`@Qd@Kf@A`DWtBEd@EjC_@b@SlA?d@Bj@FvBXd@D~C@h@DjA?jADb@Ef@AlAFvB?tBErBBh@Jd@Jb@Ph@BbB\pBVpA^lATh@N^TtGzAZ^An@Br@Ep@@n@F|ADlCG`B@n@Cl@BvADp@CxABxACh@An@Bl@Cj@?n@BzDBj@GlCAzA@jCBl@Ej@?r@UtAFnCMnG@bBAvA@xABVT@@jAA`@[|AIp@?`@CXPJ`@`Bf@vACt@QnAAn@FHDlAJr@Gj@Uj@Mz@LzAOfCE~AZzC@p@IbA?ZlAQGh@Ep@CvABLFFDjBEtABzCVb@f@HfCPd@Xb@Bf@KnACpAHvB@fACpABj@Av@@ZD`AAd@@H@Hp@ER,0
2413034308,3.374107711,1393,0:23:13,287,55,0.03948313,33.78,-84.39,w|cmEnebbOEGG]]Qg@AIECa@m@De@CuB?qCEg@D}CMqFCmAEc@OCM?qADo@Eo@Do@?k@CSGGF]@q@Ck@B_BViFWq@MFCa@?k@I_BG]Ei@DyAEEMo@Eo@Aq@Le@Dk@?g@Hi@XG@qBQe@Iy@UcBU}@c@GJGL_AIyA@m@Fq@HYKo@OoCA{DEo@gCu@c@WaA_Au@{@{@w@iAy@I[Wc@Bm@JyACm@m@eAa@Yg@QeAe@kAToALe@EkAQkAUc@MeAi@_@Y[a@Wi@Im@Bo@BGLFMHEp@Hl@Pd@V^\^`@Zd@RdAZlAVf@FnADf@Ed@Mb@SD?^Vb@Nb@X\`@Xj@Bn@MhCHn@Td@`@PjA~@z@bAx@v@d@X^Tb@Nh@D`ATFzACp@@n@El@@p@LzA@x@Hp@?p@Fj@Kn@?T`@PRBAzACp@b@vDBp@Kn@@`BOtAg@vAN\MhAAr@O`B@n@Rz@\bCCp@El@j@NUvAEz@@zAFhCEvDPf@~CHh@?J@^Zb@@rACd@@f@DjA?f@EnADhDCxBDh@ANHTl@,0
2409196910,4.257697546,1754,0:29:14,283,62.2,0.035461802,33.78,-84.39,}}cmEbebbOKe@wAAqAG_DGS_@_A?e@Bi@@_DMyCC[Ae@Ig@Ac@EKi@@eCEsCLcGGqCBeBAq@QwAKk@Si@E_@@Ke@BXMTgAX}@Fm@@m@C_B@[D_@Ik@G_AKm@i@aCEw@aASGk@FWRm@Fe@AgBNo@?MDSD{@EuD@_BIi@qAWg@OcAg@uAcBwAuAc@Ue@KCEKi@@wCBWvAgBTc@Jm@?k@GeC@o@GiC?k@n@uD?k@Ik@]c@c@Wk@CkANqAI_@]Ui@_AiD[e@_@We@ImA@Sa@Nm@Fi@ReCH{ANwBV_BJyAP{ALi@LMb@Ec@D]Za@fCUnCc@nCYfCGr@Cj@O|A^Zd@?j@Bd@H`@XVf@Jj@v@hC^b@b@Pf@Dd@AnAQd@J`@XPd@@p@Kl@]rAEj@Ap@F|AAnC@j@EzAKj@}AvCMf@G|A@l@Dn@jAf@^ZzCdDjA^d@TnATd@PPh@GvDQnASf@@n@[`@_@Za@TEn@?t@vB`BKp@An@Nh@Pd@Hh@WvBKzAMl@Vp@Fj@G`Bm@x@EhCBn@?`BIl@Hl@v@jANh@Bp@HVCn@Ap@LxADNb@BGr@?n@K|EDz@XLpAFlB@XXf@H`@EhA?b@Ch@Hb@?b@GrAAtBFh@CtELP^@\,0
2402830422,3.716793923,1591,0:26:31,174,66.6,0.041860465,33.78,-84.39,g}cmE`ebbOHg@PAd@Dd@EHy@X]f@OnAOlACb@GnBk@RS@m@Aq@Ta@jASnAEf@Cb@Jf@Ih@?lASb@PVd@b@NtBLvCJd@?nAKfEk@b@ElADtB?h@?f@ElAHjA?zCCd@GTDdDT|CHpAKn@AhAZf@DlAVf@Bd@Eh@Wj@?h@IbE?rBF^ZZ^Vf@v@fAn@hABBBCX`@l@pAX\r@hAVb@Tl@t@fAb@pATj@Fl@Al@VzANf@Rf@nAjBLf@I\uCEc@EeE?YIBFd@H~DAnADjBI?o@Si@q@mAsAuG]sAOg@k@oA]g@uCcEQESc@SWg@@Sl@oBD{@^[U[c@OIi@Hq@?u@EwCHe@Ec@?oABi@Ec@EKIC_@AkCBo@CYc@Cs@KWQe@Sc@Ek@?i@Dg@?e@MgAAQBQLe@Ei@Cc@FSCuB?qAKe@@qAIkCBi@BoABi@DiAb@c@JqCBc@Cc@Me@CoAFmA?i@Ec@Ie@QiAAmAGiA[g@KkAZi@FkADMl@O`Ba@Ti@Fa@Tc@NmAHkBb@a@ZO`AU?c@Eg@BEr@,0
